0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.021601794476277185 2.7267273817963676e-5
1.35 0.7717277277097814 0.0011634036828997861
1.4500000000000002 50.08354938221056 0.08621911981239869
1.55 292.8973331294383 0.6545872643652876
1.6500000000000001 148.30219765855554 0.9806856810455992
1.75 8.955326732696728 1.0028357964770716
1.85 6.553574984577409 1.0209503553834813
1.9500000000000002 21.83115340658596 1.0879914926105678
2.0500000000000003 49.22342605876069 1.255048990201958
2.15 82.83464811163498 1.5642689643889374
2.25 106.0901291107545 1.9979913108287444
2.35 109.238466912261 2.4851575139517563
2.45 94.26386210343324 2.942075221319372
2.5500000000000003 68.82943641810115 3.3034938466852113
2.6500000000000004 49.093486868395026 3.5818927123666295
2.75 36.04352549643156 3.802003235716478
2.85 29.34748116582226 3.9944920106887847
2.95 26.781244575986246 4.182690734580354
3.0500000000000003 27.856376965366003 4.391939793859397
3.1500000000000004 30.989279843787216 4.640235589245784
3.25 35.45455015713306 4.942629655886997
3.35 41.16989152954934 5.3157095853556635
3.45 48.23995468068392 5.779344131173783
3.5500000000000003 55.284621519477774 6.341931613677262
3.6500000000000004 61.04852493414424 6.998663903582911
3.75 63.812334071336544 7.72325534893022
3.85 61.69949681709114 8.461716747559565
3.95 56.63625943903028 9.175246768828048
4.05 51.03021920158826 9.851111595862635
4.15 46.6510310529831 10.499863663630876
4.25 43.57549406731048 11.135400192688692
4.3500000000000005 41.7967998331169 11.774017923688014
4.45 40.06680671482499 12.414671611132317
4.55 38.68445482649815 13.061333187907854
4.65 37.21348049755303 13.711048699351041
4.75 35.55239121118805 14.358746432531635
4.8500000000000005 34.02491189212095 15.004989911108666
4.95 32.04252662996526 15.638935849193784
5.050000000000001 31.06508014062444 16.2786260929632
5.15 30.08347650938971 16.922879060551555
5.25 29.21793393872025 17.573130828379774
5.3500000000000005 28.677458441595036 18.23589827489047
5.45 28.04822472261977 18.90858191997961
5.550000000000001 27.334581751541094 19.58842776899169
5.65 27.130894484188374 20.28774245150966
5.75 26.740526506093058 21.00160876915534
5.8500000000000005 25.735478548067523 21.712748359419045
5.95 24.786454772531574 22.421279380487537
6.050000000000001 23.91788611979001 23.12815618694438
6.15 22.752957346630474 23.823017214738886
6.25 21.747430398915366 24.508943665812307
6.3500000000000005 20.368845761890203 25.17211103233884
6.45 19.438032902700275 25.82506226027513
6.550000000000001 18.41927051044136 26.463125556706864
6.65 17.44667972931576 27.086091872534645
6.75 16.504187138522884 27.693261347730434
6.8500000000000005 15.574825785886395 28.28334333133377
6.95 15.107722030015788 28.872561851266234
7.050000000000001 14.590229041590737 29.458090200141708
7.15 14.05549859057967 30.03827416334911
7.25 13.538732789257589 30.61286833542378
7.3500000000000005 13.110748895782086 31.18475395829921
7.45 12.478019513845425 31.743951209758034
7.550000000000001 12.039476754908902 32.29807674828671
7.65 11.426523282354122 32.838014215338795
7.75 10.977245357726877 33.3703713802695
7.8500000000000005 10.512663373863877 33.89343949391948
7.95 9.95384736780929 34.4014015378743
8.05 9.234902142879287 34.884604897202365
8.15 8.657677336552974 35.34893021395713
8.25 8.076116346333201 35.792759629892394
8.35 7.550762658558581 36.21783825053186
8.450000000000001 6.966677041505098 36.61948519387035
8.55 6.530726489066689 37.00496264383517
8.65 6.063910905799257 37.37130755667035
8.75 5.721438112052065 37.725000454454424
8.85 5.302549657917328 38.06033338786793
8.950000000000001 4.844496580804598 38.37366163130993
9.05 4.517022173728917 38.672374615985916
9.15 4.320678545967968 38.96445256403264
9.25 4.075941100159858 39.246041700750816
9.35 3.7852608582853553 39.51323371689305
9.450000000000001 3.528596000786379 39.76766464888847
9.55 3.1956431478906517 40.00299031102854
9.65 2.9842140245386894 40.227372707276785
9.75 2.7823998515078534 40.44093908491014
9.850000000000001 2.6520530079486533 40.648697533220826
9.950000000000001 2.413451111641232 40.841622584574004
10.05 2.19547570996623 41.02066859355426
